"통합메타데이터 ID","전문센터ID","역통 대분류","DB정보","전문센터 메타데이터","제목","대체제목","원자료의 발신자","원자료의 편찬자","원자료의 작성자","역통 중분류","역통 소분류","전문센터주제분류","자료유형","기사레벨","발행자","파일형식","목차","초록","상위자료아이디","상위자료","의존자료","사건발생일","원자료생성일","원자료발행일","발행일","생성일","갱신일","연계주소","저자정렬","날짜정렬",
"KH.AKS.E0002551","AKS","KH.11.01.000","한국사기초사전","E0002551","즐문토기(櫛文土器)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","서울 암사동 출토빗살무늬토기 경희대학교박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=Z0001731&amp;cc40id=E0002551</get>                </url>","","",
"KH.AKS.E0002552","AKS","KH.11.01.000","한국사기초사전","E0002552","즐문토기(櫛文土器)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","서울 암사동 출토빗살무늬토기 경희대학교박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=Z0001731&amp;cc40id=E0002552</get>                </url>","","",
"KH.AKS.E0002554","AKS","KH.11.01.000","한국사기초사전","E0002554","즐문토기(櫛文土器)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","서울 암사동 출토빗살무늬토기 경희대학교박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=Z0001731&amp;cc40id=E0002554</get>                </url>","","",
"KH.AKS.E0002555","AKS","KH.11.01.000","한국사기초사전","E0002555","정철(鄭澈)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","정철의 가사와 시조를 수록한 시가집. 규장각 도서.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000235&amp;cc40id=E0002555</get>                </url>","","",
"KH.AKS.E0002556","AKS","KH.11.01.000","한국사기초사전","E0002556","사상의학(四象醫學)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","조선말기의 사상의학서. 이제마 지음.4권 2책.목활자본.표지부분.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001751&amp;cc40id=E0002556</get>                </url>","","",
"KH.AKS.E0002558","AKS","KH.11.01.000","한국사기초사전","E0002558","사신도(四神圖)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","평남 강서군 강서면 삼묘리. 강서중묘의 백호도.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001752&amp;cc40id=E0002558</get>                </url>","","",
"KH.AKS.E0002559","AKS","KH.11.01.000","한국사기초사전","E0002559","사신도(四神圖)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","평남 강서군 강서면 삼묘리. 강서중묘의 백호도.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001752&amp;cc40id=E0002559</get>                </url>","","",
"KH.AKS.E0002560","AKS","KH.11.01.000","한국사기초사전","E0002560","사신도(四神圖)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","평남 강서군 강서면 삼묘리. 강서중묘의 백호도.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001752&amp;cc40id=E0002560</get>                </url>","","",
"KH.AKS.E0002561","AKS","KH.11.01.000","한국사기초사전","E0002561","사신도(四神圖)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","평남 강서군 강서면 삼묘리. 강서중묘의 백호도.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001752&amp;cc40id=E0002561</get>                </url>","","",
"KH.AKS.E0002563","AKS","KH.11.01.000","한국사기초사전","E0002563","사일구(四一九)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1960년 4월 28일.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001756&amp;cc40id=E0002563</get>                </url>","","",
"KH.AKS.E0002564","AKS","KH.11.01.000","한국사기초사전","E0002564","대한민국(大韓民國)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1960년 4월 26일.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001867&amp;cc40id=E0002564</get>                </url>","","",
"KH.AKS.E0002565","AKS","KH.11.01.000","한국사기초사전","E0002565","사학(史學)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1887년경의 배재학당 교직원과 학생들.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000714&amp;cc40id=E0002565</get>                </url>","","",
"KH.AKS.E0002566","AKS","KH.11.01.000","한국사기초사전","E0002566","사학(史學)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1887년경의 배재학당 교직원과 학생들.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000714&amp;cc40id=E0002566</get>                </url>","","",
"KH.AKS.E0002567","AKS","KH.11.01.000","한국사기초사전","E0002567","사학(史學)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1887년경의 배재학당 교직원과 학생들.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000714&amp;cc40id=E0002567</get>                </url>","","",
"KH.AKS.E0002568","AKS","KH.11.01.000","한국사기초사전","E0002568","사학(史學)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1887년경의 배재학당 교직원과 학생들.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000714&amp;cc40id=E0002568</get>                </url>","","",
"KH.AKS.E0002569","AKS","KH.11.01.000","한국사기초사전","E0002569","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002569</get>                </url>","","",
"KH.AKS.E0002570","AKS","KH.11.01.000","한국사기초사전","E0002570","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002570</get>                </url>","","",
"KH.AKS.E0002571","AKS","KH.11.01.000","한국사기초사전","E0002571","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002571</get>                </url>","","",
"KH.AKS.E0002572","AKS","KH.11.01.000","한국사기초사전","E0002572","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002572</get>                </url>","","",
"KH.AKS.E0002573","AKS","KH.11.01.000","한국사기초사전","E0002573","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002573</get>                </url>","","",
"KH.AKS.E0002574","AKS","KH.11.01.000","한국사기초사전","E0002574","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002574</get>                </url>","","",
"KH.AKS.E0002575","AKS","KH.11.01.000","한국사기초사전","E0002575","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002575</get>                </url>","","",
"KH.AKS.E0002576","AKS","KH.11.01.000","한국사기초사전","E0002576","산수화(山水畵)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","19세기. 종이에 엷은 채색. 106.1cm×45.16cm. 간송미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001772&amp;cc40id=E0002576</get>                </url>","","",
"KH.AKS.E0002577","AKS","KH.11.01.000","한국사기초사전","E0002577","살풀이춤(――――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","민속춤의 하나로서 살을 푸는 춤으로 일명 도살풀이춤 이라고도 한다. 국립국악원 제공.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001777&amp;cc40id=E0002577</get>                </url>","","",
"KH.AKS.E0002578","AKS","KH.11.01.000","한국사기초사전","E0002578","삼강행실도(三綱行實圖)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","삼강행실도 충신편의 표지부분.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001778&amp;cc40id=E0002578</get>                </url>","","",
"KH.AKS.E0002581","AKS","KH.11.01.000","한국사기초사전","E0002581","삼일운동(三·一運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","민족대표 33인중 29인이 모여 1919년 3월1일 독립선언서 낭독 등 3·1만세시위운동으로 주도하였다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001789&amp;cc40id=E0002581</get>                </url>","","",
"KH.AKS.E0002582","AKS","KH.11.01.000","한국사기초사전","E0002582","탑골공원(――公園)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","삼일운동의 내용을 부조하였다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0002556&amp;cc40id=E0002582</get>                </url>","","",
"KH.AKS.E0002583","AKS","KH.11.01.000","한국사기초사전","E0002583","삼일운동(三·一運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","민족대표 33인중 29인이 모여 1919년 3월1일 독립선언서 낭독 등 3·1만세시위운동으로 주도하였다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001789&amp;cc40id=E0002583</get>                </url>","","",
"KH.AKS.E0002584","AKS","KH.11.01.000","한국사기초사전","E0002584","삼일운동(三·一運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","민족대표 33인중 29인이 모여 1919년 3월1일 독립선언서 낭독 등 3·1만세시위운동으로 주도하였다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001789&amp;cc40id=E0002584</get>                </url>","","",
"KH.AKS.E0002585","AKS","KH.11.01.000","한국사기초사전","E0002585","삼일운동(三·一運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","민족대표 33인중 29인이 모여 1919년 3월1일 독립선언서 낭독 등 3·1만세시위운동으로 주도하였다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001789&amp;cc40id=E0002585</get>                </url>","","",
"KH.AKS.E0002587","AKS","KH.11.01.000","한국사기초사전","E0002587","삼전도비(三田渡碑)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1639년. 높이 395cm. 서울 송파구 삼전동.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001790&amp;cc40id=E0002587</get>                </url>","","",
"KH.AKS.E0002588","AKS","KH.11.01.000","한국사기초사전","E0002588","삼학사(三學士)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","삼학사를 모신 사우.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001795&amp;cc40id=E0002588</get>                </url>","","",
"KH.AKS.E0002589","AKS","KH.11.01.000","한국사기초사전","E0002589","삼한(三韓)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","전남 영암군 서호면 장천리.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001796&amp;cc40id=E0002589</get>                </url>","","",
"KH.AKS.E0002590","AKS","KH.11.01.000","한국사기초사전","E0002590","삼한(三韓)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","전남 영암군 서호면 장천리.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001796&amp;cc40id=E0002590</get>                </url>","","",
"KH.AKS.E0002591","AKS","KH.11.01.000","한국사기초사전","E0002591","삼한(三韓)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","전남 영암군 서호면 장천리.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001796&amp;cc40id=E0002591</get>                </url>","","",
"KH.AKS.E0002592","AKS","KH.11.01.000","한국사기초사전","E0002592","상대별곡(霜臺別曲)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","권근 지음.《악장가사》중에서.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0001800&amp;cc40id=E0002592</get>                </url>","","",
"KH.AKS.E0002593","AKS","KH.11.01.000","한국사기초사전","E0002593","상속(相續)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1653년. 규장각도서. 부모가 사망한 후에 형제자매의 화회에 의하여 재산을 분배하는 문서이다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000321&amp;cc40id=E0002593</get>                </url>","","",
"KH.AKS.E0002594","AKS","KH.11.01.000","한국사기초사전","E0002594","상속(相續)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1653년. 규장각도서. 부모가 사망한 후에 형제자매의 화회에 의하여 재산을 분배하는 문서이다.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/ImageView.jsp?cc10id=C0000321&amp;cc40id=E0002594</get>                </url>","","",
